,pred_proba
1839,0.4675629584972242
1840,0.3204790452791625
1841,0.4619706742013316
1842,0.6985330698571555
1843,0.6862056353317368
1844,0.4353104368212009
1845,0.7710853913016825
1846,0.33044892864321335
1847,0.611249965987844
1848,0.6714126299923813
1849,0.39053815726666347
1850,0.23634847930961114
1851,0.5189370549295064
1852,0.45853576094803006
1853,0.6638319476225467
1854,0.2906930052962039
1855,0.29814674427238386
1856,0.6904363069646897
1857,0.1854749876158403
1858,0.5901347606148516
1859,0.46435021502270324
1860,0.37536791608154235
1861,0.3194834623437064
1862,0.70462209138953
1863,0.3462254725423792
1864,0.3245577827967739
1865,0.46611610030638295
1866,0.6742850754082196
1867,0.49900477341846655
1868,0.30483290031146804
1869,0.23568914489706302
1870,0.764718240330081
1871,0.627344886892311
1872,0.35954469748600676
1873,0.3280194251861548
1874,0.5103226530669768
1875,0.1983480639359519
1876,0.1481995284265912
1877,0.3603410429843931
1878,0.5304726062670752
1879,0.22663278922348448
1880,0.48176142840846503
1881,0.3047922867222352
1882,0.23410749494672833
1883,0.38865756476410457
1884,0.1977935775483317
1885,0.2889533300663341
1886,0.4218243905960879
1887,0.18401307583622492
1888,0.2696366019995071
1889,0.44641973049637196
1890,0.6486937883266564
1891,0.2566350957990457
1892,0.40153747839007353
1893,0.39739246987562077
1894,0.6052500827591165
1895,0.24071270034971173
1896,0.3873822752932317
1897,0.47503447672575677
1898,0.3577943461143554
1899,0.2882137785898188
1900,0.266775983246852
1901,0.31807685803089614
1902,0.30724022270153434
1903,0.4354252351461672
1904,0.3122489193866346
1905,0.47402969943559337
1906,0.3594179251895487
1907,0.6742733687387078
1908,0.7087609182771955
1909,0.23865659854663737
1910,0.271851223990355
1911,0.21495147939392562
1912,0.4384251975852841
1913,0.2338398104519322
1914,0.46930804353753974
1915,0.6710767595529028
1916,0.6739483927586816
1917,0.6276294661633367
1918,0.5907093425805963
1919,0.42190070159979254
1920,0.13840509755204894
1921,0.5436475680846127
1922,0.4592599766984325
1923,0.47073098584610157
1924,0.8228928332372752
1925,0.2822775116497735
1926,0.6147135030065171
1927,0.6666847142175711
1928,0.3436390013197194
1929,0.2510104722774728
1930,0.30378157778885545
1931,0.41639807494087355
1932,0.31023664794212785
1933,0.47286358827400904
1934,0.573455851378593
1935,0.364382209605622
1936,0.6275801493462736
1937,0.2843521384425998
1938,0.5213987626293899
1939,0.5922176614438719
1940,0.7084346454744067
1941,0.24127430156846985
1942,0.42319233595835615
1943,0.5364087387461884
1944,0.32688720592686576
1945,0.46688349240404325
1946,0.34676840393616754
1947,0.3966708508100031
1948,0.7119272655955151
1949,0.35674104003999424
1950,0.27513333703982923
1951,0.458052281089292
1952,0.4984582692449883
1953,0.369275725088374
1954,0.40006233612027675
1955,0.18886339865865384
1956,0.30826114604829885
1957,0.3992136141839321
1958,0.5835618850563128
1959,0.8367611125058
1960,0.6980090988603552
1961,0.49694865132688665
1962,0.555119577936203
1963,0.35067485608343785
1964,0.4201600228984213
1965,0.28041032254261195
1966,0.5548720167954182
1967,0.37163784721073684
1968,0.6136302199794065
1969,0.3238458236912486
1970,0.6040534831374553
1971,0.25043113231026126
1972,0.5128206262831728
1973,0.1045837648652953
1974,0.4846530243486753
1975,0.5788626636341119
1976,0.48460483947077276
1977,0.2307423056589358
1978,0.41799762548752417
1979,0.5436499216454358
1980,0.3856716683033155
1981,0.4050271077426375
1982,0.4840987632893976
1983,0.3617959661802378
1984,0.4046959191505943
1985,0.5912125465019563
1986,0.4620713505703328
1987,0.36182642651920144
1988,0.5935500183239164
1989,0.4800176383786794
1990,0.4770690264866935
1991,0.3630739127174008
1992,0.5325372390949198
1993,0.5129168062363156
1994,0.19689130940354999
1995,0.42666083353472656
1996,0.46689645000600566
1997,0.5151425229768849
1998,0.3859560311980319
1999,0.22062112669352701
2000,0.31166470858900797
2001,0.6876972532440306
2002,0.3265765012856195
2003,0.20849552711450534
2004,0.36094984961195253
2005,0.5366590552430522
2006,0.20510312108996567
2007,0.6299046677144149
2008,0.30270667506371185
2009,0.340874744808128
2010,0.7011583147119793
2011,0.36649193754121157
2012,0.4984394737097126
2013,0.7348005391399903
2014,0.7664308156243519
2015,0.42260137303931483
2016,0.39859681254604107
2017,0.16365521660378696
2018,0.3825317111907428
2019,0.6497870669601019
2020,0.43221737061569
2021,0.36807329296301255
2022,0.5312641459623039
2023,0.1368648591614039
2024,0.22123655395740552
2025,0.20873913983186695
2026,0.49605697254806574
2027,0.5315226700990139
2028,0.5331206963676426
2029,0.5483101273457126
2030,0.6508968602861849
2031,0.3541466867868376
2032,0.3344721800132633
2033,0.2388006004654138
2034,0.6015921959901055
2035,0.4159975025256741
2036,0.3258138920410101
2037,0.22225253729309255
2038,0.758112693756279
2039,0.7083080827612007
2040,0.24639596429270577
2041,0.4459280082727731
2042,0.5640168597439096
2043,0.4234241804309399
2044,0.4228720402444396
2045,0.31273863685463177
2046,0.6085378545919188
2047,0.7047053209600214
2048,0.3992698268065962
2049,0.2409321183318804
2050,0.3711081353007469
2051,0.18310120746989875
2052,0.3607816785925417
2053,0.3297763872809827
2054,0.3401915356841025
2055,0.3699170580030306
2056,0.47127437368345665
2057,0.27762067227933346
2058,0.8024664506463813
2059,0.4955447575226157
2060,0.4753346754129214
2061,0.34059763160854617
2062,0.5428336605100629
2063,0.5656674313764414
2064,0.65713357993318
2065,0.7085720380193754
2066,0.7457902349468973
2067,0.18107136841044777
2068,0.66244617100338
2069,0.7997405540471881
2070,0.6722121512107575
2071,0.45094408897311505
2072,0.2364122074429675
2073,0.09324245277179939
2074,0.47344928789074525
2075,0.2613014852390559
2076,0.5377679935585741
2077,0.2458103635839288
2078,0.20622698220042368
2079,0.3420851979896511
2080,0.5104081310781923
2081,0.1482126001770967
2082,0.3708356301711742
2083,0.5589829185524067
2084,0.17255744032420883
2085,0.39430102642744796
2086,0.40722810890614786
2087,0.2814417683833031
2088,0.3905476565645724
2089,0.5377316923362776
2090,0.21090351968560964
2091,0.20722592614246854
2092,0.6596246924688609
2093,0.3962751669390723
2094,0.5026397616898631
2095,0.609649143205489
2096,0.2622458673455365
2097,0.30854208000974076
2098,0.15453955506368752
2099,0.6640766089120504
2100,0.3803335710274666
2101,0.32947468007680125
2102,0.5077387655259507
2103,0.19501983088162653
2104,0.2726006117687158
2105,0.29711272686904266
2106,0.3918243819246125
2107,0.3545102300284175
2108,0.4651018636789227
2109,0.4206804446480093
2110,0.710385915682516
2111,0.46858124854301847
2112,0.7264720596169106
2113,0.7233159067133583
2114,0.3381252352836492
2115,0.2626152427176092
2116,0.4079106135608451
2117,0.21393939867362807
2118,0.6811117074378873
2119,0.27194539531082657
2120,0.3711188685681201
2121,0.29395440853410965
2122,0.7173018649777917
2123,0.21115742122449752
2124,0.332760094701099
2125,0.3107151617916017
2126,0.2344051851667445
2127,0.4754607772104175
2128,0.22056135997246776
2129,0.36532595012723573
2130,0.21622033860706846
2131,0.40832239908579937
2132,0.4369046705925249
2133,0.693282070971469
2134,0.694782936142849
2135,0.4942010694204284
2136,0.32734935087673556
2137,0.4834487963553146
2138,0.4976497873215313
2139,0.2086543248639991
2140,0.6102615763770393
2141,0.26245237812218136
2142,0.5478712002787801
2143,0.4463536988187435
2144,0.5008721013598503
2145,0.3830060387360584
2146,0.28795261704815517
2147,0.42530377225200683
2148,0.6440360425439432
2149,0.4158354417901925
2150,0.7828840708529421
2151,0.3300105741782557
2152,0.18671143426300682
2153,0.4098548542161819
2154,0.45961593711637466
2155,0.5991922632015523
2156,0.7770348632118078
2157,0.3001334053610191
2158,0.42210491802629607
2159,0.6443758192799812
2160,0.26435243547272264
2161,0.22256152394822773
2162,0.19071985304199304
2163,0.7195662676625819
2164,0.45606448692409063
2165,0.3521273435205673
2166,0.29722090131382584
2167,0.47153469241102564
2168,0.33543202848185255
2169,0.2534113072566431
2170,0.3943199330336534
2171,0.2494898175177609
2172,0.2502265149109823
2173,0.3406642327231342
2174,0.46207066574126543
2175,0.2166240102438158
2176,0.48121181993043705
2177,0.2743099349357152
2178,0.1543306021454341
2179,0.5694631402939657
2180,0.3271582971130803
2181,0.4098823599468226
2182,0.18421631007256556
2183,0.32957173856507493
2184,0.48212071925420485
2185,0.7333444688419615
2186,0.3145971454726257
2187,0.3163420707243354
2188,0.2716207082341215
2189,0.31990637975340735
2190,0.23727375350277133
2191,0.28780980390456673
2192,0.2154110550069118
2193,0.689184242774132
2194,0.4304724123100497
2195,0.2382314493959095
2196,0.6627715468746551
2197,0.32235733386476434
2198,0.18134655046370965
2199,0.683681363065205
2200,0.344436057591821
2201,0.530209354749609
2202,0.245728171018636
2203,0.46818736024094015
2204,0.48180186522802065
2205,0.2145783740778124
2206,0.2772037984867562
2207,0.5575513541642809
2208,0.6780940934843442
2209,0.432808536811103
2210,0.6085491792948711
2211,0.26207468926037447
2212,0.7902704383221811
2213,0.11004067612026967
2214,0.5202968170479936
2215,0.5551120913744108
2216,0.4015777941721954
2217,0.35243275570444343
2218,0.176309955823785
2219,0.23248506873517943
2220,0.2515747757691079
2221,0.6890702702238671
2222,0.38707857395549927
2223,0.3918821092154712
2224,0.1803548758445346
2225,0.16129777405577472
2226,0.31460440917420535
2227,0.3950448995418339
2228,0.2216537455334289
2229,0.27470692019907206
2230,0.28936613672442185
2231,0.5558810064872873
2232,0.33556711851478627
2233,0.5676715757409148
2234,0.7415789674705727
2235,0.3760974724456212
2236,0.3056401398548537
2237,0.6852181504720446
2238,0.34610331591904975
2239,0.33818739672780684
2240,0.25615191561033923
2241,0.3944831027185242
2242,0.27159113298148596
2243,0.2560267462437638
2244,0.23226983898337422
2245,0.2197046825097811
2246,0.47649473446077595
2247,0.24144925914257853
2248,0.5256109192094901
2249,0.38892143865873885
2250,0.32987418366818544
2251,0.3151081188154458
2252,0.3350535367163558
2253,0.3275834017708666
2254,0.4079688427400094
2255,0.6835102564106814
2256,0.54552340381008
2257,0.3969288784252057
2258,0.30683752234180944
2259,0.2153968416980708
2260,0.23871894332529933
2261,0.24314264124105628
2262,0.1846429278739447
2263,0.2783054361069503
2264,0.4006699352303038
2265,0.6303179338296816
2266,0.6871882828910743
2267,0.17820474290886446
2268,0.3063732129251875
2269,0.4220341766815938
2270,0.33486695280534473
2271,0.26356620410977016
2272,0.49159990134656917
2273,0.2783358513699642
2274,0.2942560462547995
2275,0.34972814959409915
2276,0.30813794054096166
2277,0.2837755226300044
2278,0.3500608046277305
2279,0.5078582984854977
2280,0.7429795572823712
2281,0.6338999626847255
2282,0.20433124183390086
2283,0.2734519384485628
2284,0.36371909397075686
2285,0.3432869749842668
2286,0.3134244085280272
2287,0.3476941028181952
2288,0.4980961707894556
2289,0.5886520033391606
2290,0.45396702343572104
2291,0.4606378697513193
2292,0.48264381650409643
2293,0.2205914130377721
2294,0.48456444544616045
2295,0.3469947683277971
2296,0.4405328156253608
2297,0.23578311542770536
2298,0.5625552620761246
2299,0.3623551874892097
2300,0.51245740903036
2301,0.2725435448593306
2302,0.3646416223730594
2303,0.5525374972067626
2304,0.24761240076763527
2305,0.38167881038393753
2306,0.5758523189355568
2307,0.4438825678526982
2308,0.4786059159643434
2309,0.7539859589573918
2310,0.23641932472295726
2311,0.17474200402589665
2312,0.18089176458889097
2313,0.22343557070701048
2314,0.5576648897028841
2315,0.4499121907574054
2316,0.16282424396289472
2317,0.5478031238289885
2318,0.5460714567923396
2319,0.43966999500898984
2320,0.7593801811261844
2321,0.4626182392118638
2322,0.6413223615856277
2323,0.3520757134388128
2324,0.3314645065812226
2325,0.26830199914649605
2326,0.2846188731639647
2327,0.2630873640847923
2328,0.6291671114002483
2329,0.46424657572950073
2330,0.33489340784162824
2331,0.29505579172038904
2332,0.22534361149311186
2333,0.38050476815616574
2334,0.16254174707803004
2335,0.5509517546107277
2336,0.38188247513748175
2337,0.2592459353865089
2338,0.5406857475315577
2339,0.2531836720474643
2340,0.5150958840938729
2341,0.5126588119815448
2342,0.5313651965110593
2343,0.18132852412557515
2344,0.44226686415723426
2345,0.28253117001974754
2346,0.1496240687553573
2347,0.46599806126104976
2348,0.15076259005271497
2349,0.21480718675368768
2350,0.4997974193412277
2351,0.36926629958707585
2352,0.36302791551617486
2353,0.4833795987426298
2354,0.6109285495290089
2355,0.700630304024842
2356,0.376136806088189
2357,0.4047788176912711
2358,0.4769646759695361
2359,0.564941422202195
2360,0.39467677250167016
2361,0.2623911961910554
2362,0.40450464671784103
2363,0.29239337926194653
2364,0.46000282927994257
2365,0.7087098245451022
2366,0.7546547732168873
2367,0.4575658177689055
2368,0.3400544736828484
2369,0.44043946288644764
2370,0.5484277206652124
2371,0.3551205132197956
2372,0.6094487321543028
2373,0.33331986610719366
2374,0.6457396565513681
2375,0.22681943497130272
2376,0.6137389222329607
2377,0.4929043481399656
2378,0.6014847619092633
2379,0.44149792078759353
2380,0.6377370499517179
2381,0.30232306820309246
2382,0.497443909696192
2383,0.2223107575508315
2384,0.5994548279371624
2385,0.6805973124873342
2386,0.7534413082104919
2387,0.6504583938018746
2388,0.6246491653633933
2389,0.48458000042997845
2390,0.7064638932769004
2391,0.2633296878301797
2392,0.8148225035793705
2393,0.8168538743544841
2394,0.1852020230057964
2395,0.4412781874274557
2396,0.6250973904976973
2397,0.4717580325065345
2398,0.20401775795262259
2399,0.32340863940738546
2400,0.2639582469317903
2401,0.41711729141302534
2402,0.5846964361490105
2403,0.3680257910014102
2404,0.3394057159024262
2405,0.6467530379521381
2406,0.5763584553331164
2407,0.20058071287721596
2408,0.40235393888465665
2409,0.2966566039679132
2410,0.3055190662325897
2411,0.6379621000534458
2412,0.19803709455041976
2413,0.21723080524030705
2414,0.41018942048244894
2415,0.14397741718476947
2416,0.4877281495716473
2417,0.4661390226416496
2418,0.25450529300448044
2419,0.5343728901971854
2420,0.4115565708151734
2421,0.5994233939495445
2422,0.5398219169634078
2423,0.36609733339382405
2424,0.3559044230585304
2425,0.23483292676644932
2426,0.6822351456291857
2427,0.609454142861025
2428,0.37316077972268613
2429,0.26214215217799697
2430,0.2198985038218975
2431,0.45369800600431454
2432,0.4938602312071479
2433,0.23399396100627784
2434,0.4466101951571648
2435,0.2886206907456212
2436,0.45503091124647427
2437,0.26181401288324985
2438,0.6828695219126272
2439,0.30482486042245094
2440,0.3714570645364064
2441,0.3234922907074496
2442,0.22948626570179603
2443,0.6927335583263806
2444,0.6557238325852015
2445,0.32686644739941584
2446,0.3843607409592418
2447,0.2819190747394765
2448,0.18653824351752912
2449,0.24227355118323848
2450,0.3936287956404347
2451,0.3890475289191298
2452,0.3093485741042587
2453,0.332445806008494
2454,0.30032490183339366
2455,0.5472742747130624
2456,0.12042082744330898
2457,0.2495774078431452
2458,0.23402064136585504
2459,0.2759828064555821
2460,0.4001727613469418
2461,0.6394623092964377
2462,0.6347946730743639
2463,0.24149117889936794
2464,0.2720910498391955
2465,0.748060843511546
2466,0.3545819865563323
2467,0.4839814307664806
2468,0.6039912954304659
2469,0.28333021199803227
2470,0.49011815957751015
2471,0.19304575285298994
2472,0.6139522467229227
2473,0.37618290176159935
2474,0.18882811304218747
2475,0.19162739557200953
2476,0.5865097673375591
2477,0.37414898117530065
2478,0.15675312136744604
2479,0.2981435221724036
2480,0.440171175876619
2481,0.4419932062252236
2482,0.4132517406208145
2483,0.3764244390529481
2484,0.26543870517297713
2485,0.14493227319122107
2486,0.6464864943879037
2487,0.30485408108033507
2488,0.22565134311788346
2489,0.6002417844735044
2490,0.3297918382173075
2491,0.4620203179376085
2492,0.26998988922002115
2493,0.2939016754953067
2494,0.40777037832250573
2495,0.48221543154571456
2496,0.4799413642161335
2497,0.2099648462568326
2498,0.7060097934176817
2499,0.44544129974016317
2500,0.506677351988201
2501,0.36150697622594896
2502,0.5957882163782785
2503,0.4073082973607685
2504,0.41616077263384565
2505,0.498979948051119
2506,0.2844153461574302
2507,0.5547287498456303
2508,0.3128880845746545
2509,0.3044868128350945
2510,0.19977279651176533
2511,0.39947154137838287
2512,0.374825817322309
2513,0.19669678404241872
2514,0.2107267080960735
2515,0.5320337492703376
2516,0.1484747798574426
2517,0.3094309285336365
2518,0.7045741853631593
2519,0.07503662096825504
2520,0.6343625926476417
2521,0.5682393092255944
2522,0.22984318555410635
2523,0.47049653714091944
2524,0.33882650424160093
2525,0.3205058098170716
2526,0.7343082686912066
2527,0.3871743164454229
2528,0.4521382965153969
2529,0.5004056520827744
2530,0.42239694727397264
2531,0.26544470853551144
2532,0.37634205184049746
2533,0.22628407113007631
2534,0.5841046264205768
2535,0.4508316611710479
2536,0.36097456526561045
2537,0.25695686828553804
2538,0.5897774912517575
2539,0.4246528382637383
2540,0.49885002054174965
2541,0.7307321676749857
2542,0.3605799396391656
2543,0.27153780492209123
2544,0.2418304452243585
2545,0.4042686856350864
2546,0.752671538219766
2547,0.3713936399843992
2548,0.41264751052513743
2549,0.2595871580622802
2550,0.5521098620739173
2551,0.30866563028241106
2552,0.1399447456135448
2553,0.4393879446641109
2554,0.4222520624241328
2555,0.39798086504657704
2556,0.787059806715325
2557,0.41404771724243206
2558,0.4526768247331546
2559,0.1627589183360976
2560,0.2731134598580839
2561,0.47669682150973114
2562,0.7753398321324118
2563,0.5505832546904738
2564,0.2909633106714186
2565,0.6555780224115165
2566,0.18109537836892184
2567,0.35128380241270113
2568,0.16545186215298935
2569,0.38182049298463094
2570,0.364861800287225
2571,0.3411287462627604
2572,0.4606127076953039
2573,0.2900782541617656
2574,0.14531127236438374
2575,0.20425653477892805
2576,0.5418365918246951
2577,0.33078969952045356
2578,0.35282682855733133
2579,0.640160951371231
2580,0.43775705898122763
2581,0.20028264425363584
2582,0.3877106823405464
2583,0.5526417628894507
2584,0.1849818930099948
2585,0.48579150650552433
2586,0.2121377581954675
2587,0.3648471239113811
2588,0.7737664312216747
2589,0.1834635160047969
2590,0.20220304581913778
2591,0.48741638336387155
2592,0.2602948152532849
2593,0.6070841400540471
2594,0.39088871022057553
2595,0.6090290742621556
2596,0.18604098790126036
2597,0.26119097542211217
2598,0.4411311952392153
2599,0.6468529319797035
2600,0.5780281978271095
2601,0.3367303870585802
2602,0.3210803307037883
2603,0.3322965373194487
2604,0.28285115787510073
2605,0.2623346532222301
2606,0.6193503239028175
2607,0.4564972100378417
2608,0.3583244140183005
2609,0.42241000215500074
2610,0.7272304529877089
2611,0.5630313441981561
2612,0.5917364100492026
2613,0.2692877224070249
2614,0.35042493939029173
2615,0.6489214276526365
2616,0.4609186138039487
2617,0.241331682781047
2618,0.5024012772551427
2619,0.32569834590624536
2620,0.2272283321846443
2621,0.572520738866202
2622,0.45199988869834923
2623,0.4625779426853124
2624,0.28676776551766536
2625,0.6223209515349788
2626,0.4614106959765229
2627,0.3074729940918152
2628,0.2965649918591035
2629,0.44401086104016635
2630,0.22545248967939027
2631,0.6044102512551509
2632,0.37509844162487693
2633,0.6255467779562819
2634,0.2085540726901737
2635,0.38652062541319926
2636,0.4749457138851283
2637,0.26575685575758373
2638,0.38648027590517275
2639,0.41056150352868687
2640,0.5615444118591
2641,0.42357256518536607
2642,0.4407926907783791
2643,0.49598860501750813
2644,0.46419715547907753
2645,0.5539291695307583
2646,0.2281198304479848
2647,0.24387657550938022
2648,0.22105534196299695
2649,0.3429318327996547
2650,0.5473106511165352
2651,0.5427361974640179
2652,0.7101056009326369
2653,0.36860874836343704
2654,0.5824657292399713
2655,0.7469654840896747
2656,0.37473947644601635
2657,0.645184888979492
2658,0.44170292259274324
2659,0.43360078997104606
2660,0.39753084308631803
2661,0.39357580226471306
2662,0.30292195822328566
2663,0.5253320255831918
2664,0.617387691659483
2665,0.5047230236387348
2666,0.3410214180284191
2667,0.3144153260840916
2668,0.4248492522310003
2669,0.4359939342912387
2670,0.4145233127058328
2671,0.5996030206037074
2672,0.6512998482356667
2673,0.5033943695116903
2674,0.14928637733888495
2675,0.1613226547633959
2676,0.49096807742520593
2677,0.304905291061671
2678,0.7892692652658346
2679,0.32976923718220774
2680,0.3386337020385584
2681,0.7296883933518582
2682,0.3284846018381597
2683,0.3921908434496652
2684,0.6033669479541092
2685,0.37545071324725826
2686,0.4606450647990222
2687,0.5465682070984739
2688,0.25763707308831113
2689,0.21730345622332586
2690,0.32551800689597055
2691,0.5591081571293584
2692,0.259436653955755
2693,0.21306617813773857
2694,0.24077484472397395
2695,0.2266554285777068
2696,0.5920534637038993
2697,0.2424470917021544
2698,0.5423552934963701
2699,0.5495249189923829
2700,0.3838804819361669
2701,0.22670215754928652
2702,0.47329436430266364
2703,0.6600911810690584
2704,0.4504460083672414
2705,0.5286576689343366
2706,0.19268857210266935
2707,0.564731150476228
2708,0.5569396854226195
2709,0.48688234469374353
2710,0.5672854186223892
2711,0.39084699172382587
2712,0.43418361039899567
2713,0.5488611088974888
2714,0.16197139423599397
2715,0.12980761090853069
2716,0.42149177232860463
2717,0.6590122726354921
2718,0.31845174871298865
2719,0.654570687898765
2720,0.6270987278850249
2721,0.32085527147032006
2722,0.41409462290001914
2723,0.30183979205733763
2724,0.4584823566535809
2725,0.18122747309555923
2726,0.29742373470264255
2727,0.1831384971868147
2728,0.5527926249841321
2729,0.3501429331897211
2730,0.26515988896176185
2731,0.38145595064295207
2732,0.2371533796947152
2733,0.5323758105110398
2734,0.18773147828371695
2735,0.4186808440997382
2736,0.4518507178693101
2737,0.343019325047369
2738,0.5843489470071669
2739,0.7928898632344847
2740,0.6046385626011925
2741,0.24345817074387233
2742,0.22407592279149544
2743,0.6114471154470298
2744,0.5756422996523917
2745,0.8300194162319805
2746,0.1489143909073423
2747,0.4164854677367316
2748,0.39432112577472883
2749,0.832641675173445
2750,0.2067221306327263
2751,0.18615441991882792
2752,0.20492195726176918
2753,0.35485831103260396
2754,0.22934355925925648
2755,0.4025673528664615
2756,0.7826537335298981
2757,0.5431812415612339
2758,0.7091638443130789
2759,0.5091149003754228
2760,0.43393211034223916
2761,0.5117707695536912
2762,0.6122089499971701
2763,0.2232087383544424
2764,0.5626694501168236
2765,0.5907755338063242
2766,0.5306404093387659
2767,0.41845576070019064
2768,0.48329930638430424
2769,0.3304936596040579
2770,0.7658785504783024
2771,0.3863554593802517
2772,0.2827757403551253
2773,0.39738198132581276
2774,0.33111458677921535
2775,0.18795859059881995
2776,0.640375117405424
2777,0.12793148869241683
2778,0.25885412871319713
2779,0.7066717095621872
2780,0.5668455053522311
2781,0.2801179898441095
2782,0.15954977511368992
2783,0.2479445263801611
2784,0.4739954669584307
2785,0.35142332151996686
2786,0.5959842462225976
2787,0.33406188307139106
2788,0.6847910416782756
2789,0.6037746431378225
2790,0.2252151718425327
2791,0.5217561748892425
2792,0.3633730611411163
2793,0.2515094653852693
2794,0.19153179134377066
2795,0.4988984492950155
2796,0.27319891912595856
2797,0.3531596563650657
2798,0.4276531716922065
2799,0.20757712865299158
2800,0.15733852933473672
2801,0.44381273833807094
2802,0.40457534331886696
2803,0.3972994259554062
2804,0.22631052026558943
2805,0.35112813451334335
2806,0.1649033345410872
2807,0.5311185844115162
2808,0.8085188054545295
2809,0.3383541148476214
2810,0.22467695572596247
2811,0.5375870729311915
2812,0.3929990025188362
2813,0.46034101931557
2814,0.16252692382427442
2815,0.38621724122058293
2816,0.3843938415065
2817,0.24106595489627036
2818,0.2552264356023623
2819,0.38882418268518787
2820,0.17959960526796748
2821,0.3409994205285501
2822,0.6236192935043395
2823,0.278713053082143
2824,0.41565886280163444
2825,0.5801640649845756
2826,0.3577588641956966
2827,0.1745953694863287
2828,0.5078103612907007
2829,0.5659435620525064
2830,0.7020666019056754
2831,0.26598798595115736
2832,0.360192464986458
2833,0.11291180277164041
2834,0.4682144241825991
2835,0.5047551300335478
2836,0.20682614573194252
2837,0.7139721128140817
2838,0.13770749755759795
2839,0.5095778841158921
2840,0.6649177302773727
2841,0.2642170326201893
2842,0.2792003572547353
2843,0.3480891494570032
2844,0.47321581174599003
2845,0.45558106689467914
2846,0.2887836902682842
2847,0.2354532281459846
2848,0.35948068598549077
2849,0.514620321138839
2850,0.3691809920153268
2851,0.4677400844901642
2852,0.14218446305053165
2853,0.3128959946519622
2854,0.2255285718421874
2855,0.32589100541122556
2856,0.3989403047628124
2857,0.21011605396479113
2858,0.44588556262540635
2859,0.19831384746965303
2860,0.30076297266662516
2861,0.2780813815453004
2862,0.45516046425306067
2863,0.5046789089486584
2864,0.35069641379730976
2865,0.3914890128255998
2866,0.37025839558282037
2867,0.6266850565730757
2868,0.30393963103917976
2869,0.4863954475376107
2870,0.6710817701156945
2871,0.309706125372267
2872,0.2563026492783269
2873,0.20479089129539504
2874,0.4519810473399606
2875,0.6056585791723262
2876,0.22665429054252642
2877,0.3238534339531174
2878,0.506690906227541
2879,0.2778345297660806
2880,0.23364673215150555
2881,0.4939800406397411
2882,0.27644878865501155
2883,0.7497589358004046
2884,0.7957123439362416
2885,0.3920344157607495
2886,0.26772987390942854
2887,0.3852044837557082
2888,0.333220318834144
2889,0.5725030176106033
2890,0.6029781905824063
2891,0.563891790216116
2892,0.37130631969739203
2893,0.28859977204739135
2894,0.1904888586435159
2895,0.2208603386502468
2896,0.5161579780399901
2897,0.2653423275235635
2898,0.21904108434840713
2899,0.22213481133791338
2900,0.35035660146881314
2901,0.643610402561356
2902,0.24333746129081651
2903,0.7379007170087309
2904,0.2483502584360971
2905,0.15886286548652712
2906,0.19007876861938308
2907,0.1232696768574125
2908,0.34523979636093843
2909,0.27249455640943315
2910,0.3319567724645836
2911,0.6286025729470884
2912,0.7059279178490534
2913,0.48809243581734935
2914,0.14494341145964884
2915,0.6909029529665842
2916,0.28834858680315045
2917,0.5316960531432154
2918,0.5017550654388433
2919,0.2811267813595662
2920,0.28361892403496813
2921,0.7343690013169287
2922,0.7203225174598857
2923,0.7591466071246923
2924,0.7861886298115631
2925,0.6590727225096625
2926,0.4704715982559192
2927,0.6372713920882334
2928,0.28253876942072104
2929,0.23555747664826682
2930,0.2650506587098603
2931,0.40862526191701637
2932,0.3436904246509386
2933,0.49557184206064914
2934,0.49551996383506947
2935,0.35001373032680755
2936,0.4514624997045756
2937,0.5803439014194297
2938,0.286807331797676
2939,0.5387186983270683
2940,0.3754271099625395
2941,0.28532930961787023
2942,0.578843922129835
2943,0.20651113429361595
2944,0.6951089566777919
2945,0.18249210134346946
2946,0.47813212338643135
2947,0.36195621453364646
2948,0.262933210118974
2949,0.49240257943077875
2950,0.5543903039265442
2951,0.3987422667636079
2952,0.2874793304271384
2953,0.7446655935185672
2954,0.2862132416538234
2955,0.64535635474373
2956,0.3904466793233314
2957,0.21221293871848815
2958,0.5934388451465438
2959,0.7862265874949413
2960,0.17250307400326356
2961,0.37692117076649934
2962,0.6416068929132156
2963,0.2827420745416642
2964,0.2315391460189043
2965,0.230764649665943
2966,0.3557418144688949
2967,0.49180973178061305
2968,0.45508263096903484
2969,0.4379938592600872
2970,0.5389354711533746
2971,0.15128260577654185
2972,0.30624604221295776
2973,0.24120850725873566
2974,0.2069009969107794
2975,0.37959940953495586
2976,0.4726313120620363
2977,0.16932877925290693
2978,0.2360933834532621
2979,0.30234747712428395
2980,0.2763755323726595
2981,0.35607520113104046
2982,0.34402134138015333
2983,0.24088581062063966
2984,0.26614947829035407
2985,0.771149628157715
2986,0.23860267927672335
2987,0.3129329284219277
2988,0.27734350951566167
2989,0.3832540335589012
2990,0.2519888242620275
2991,0.32980526315256253
2992,0.4411824968084041
2993,0.6582501731611893
2994,0.4134351223371968
2995,0.3535532983001284
2996,0.17791207355699215
2997,0.4718448248933251
2998,0.4679788061948873
2999,0.41186210087271785
3000,0.7273626727395288
3001,0.5414103977070714
3002,0.40597123119791356
3003,0.5140452310072067
3004,0.49718665929087485
3005,0.47837717274568015
3006,0.3693202227768609
3007,0.3220689387539853
3008,0.709396703232869
3009,0.3683367750996247
3010,0.1298490788760207
